isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false WEST EAST 171 70
true false EAST EAST 171 70
true false EAST WEST 171 70
true false WEST NORTH 171 70
true false NORTH SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH NORTH 171 70
true false NORTH WEST 171 70
true false WEST EAST 171 70
true false EAST SOUTH 171 70
true false SOUTH WEST 171 70
true false WEST WEST 171 70
true false WEST WEST 170 80
true false WEST SOUTH 169 90
true false SOUTH SOUTH 169 90
true false SOUTH EAST 169 90
true false EAST NORTH 169 90
true false NORTH NORTH 169 90
true false NORTH NORTH 169 90
true false NORTH SOUTH 169 90
true false SOUTH EAST 168 100
true false EAST SOUTH 168 100
true false SOUTH WEST 167 110
true false WEST NORTH 167 110
true false NORTH NORTH 167 110
true false NORTH EAST 167 110
true false EAST EAST 167 110
true false EAST NORTH 167 110
true false NORTH EAST 167 110
true false EAST NORTH 167 110
true false NORTH EAST 167 110
true false EAST EAST 167 110
true false EAST NORTH 167 110
true false NORTH NORTH 167 110
true false NORTH EAST 167 110
true false EAST NORTH 167 110
true false NORTH NORTH 167 110
true false NORTH NORTH 167 110
true false NORTH SOUTH 167 110
true false SOUTH EAST 167 110
true false EAST EAST 167 110
true false EAST WEST 167 110
true false WEST EAST 167 110
true false EAST EAST 167 110
true false EAST EAST 167 110
true false EAST EAST 167 110
true false EAST SOUTH 167 110
true false SOUTH NORTH 167 110
true false NORTH NORTH 167 110
true false NORTH NORTH 167 110
true false NORTH SOUTH 167 110
true false SOUTH WEST 167 110
true false WEST NORTH 167 110
true false NORTH EAST 167 110
true false EAST NORTH 167 110
true false NORTH SOUTH 167 110
true false SOUTH WEST 167 110
true false WEST SOUTH 167 110
true false SOUTH WEST 167 110
true false WEST WEST 167 110
true false WEST NORTH 167 110
true false NORTH EAST 167 110
true false EAST WEST 167 110
true false WEST NORTH 167 110
true false NORTH SOUTH 167 110
true false SOUTH SOUTH 167 110
true false SOUTH WEST 167 110
true false WEST WEST 167 110
true false WEST WEST 167 110
true false WEST WEST 166 120
true false WEST EAST 166 120
true false EAST SOUTH 166 120
true false SOUTH EAST 166 120
true false EAST NORTH 166 120
true false NORTH NORTH 166 120
true false NORTH WEST 166 120
true false WEST EAST 166 120
true false EAST SOUTH 166 120
true false SOUTH EAST 166 120
true false EAST WEST 166 120
true false WEST NORTH 166 120
true false NORTH EAST 166 120
true false EAST SOUTH 166 120
true false SOUTH SOUTH 166 120
true false SOUTH EAST 166 120
true false EAST WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH SOUTH 166 120
true false SOUTH EAST 166 120
true false EAST EAST 166 120
true false EAST EAST 166 120
true false EAST SOUTH 166 120
true false SOUTH WEST 166 120
true false WEST NORTH 166 120
true false NORTH NORTH 166 120
true false NORTH SOUTH 166 120
true false SOUTH EAST 166 120
true false EAST NORTH 166 120
true false NORTH WEST 166 120
true false WEST WEST 166 120
true false WEST WEST 165 130
true false WEST EAST 164 140
true false EAST EAST 164 140
true false EAST WEST 164 140
true false WEST NORTH 164 140
true false NORTH WEST 164 140
true false WEST WEST 164 140
true false WEST WEST 164 140
true false WEST WEST 164 140
true false WEST SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH SOUTH 164 140
true false SOUTH EAST 164 140
true false EAST NORTH 164 140
true false NORTH SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH WEST 164 140
true false WEST EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST SOUTH 164 140
true false SOUTH SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST WEST 164 140
true false WEST SOUTH 163 -2147483499
true false SOUTH NORTH 163 -2147483499
true false NORTH WEST 163 -2147483499
true false WEST WEST 162 158
true false WEST SOUTH 161 -2147483481
true false SOUTH WEST 161 -2147483481
true false WEST WEST 160 176
true false WEST NORTH 159 -2147483463
true false NORTH EAST 159 -2147483463
true false EAST WEST 159 -2147483463
true false WEST SOUTH 159 -2147483463
true false SOUTH NORTH 159 -2147483463
true false NORTH EAST 159 -2147483463
true false EAST WEST 159 -2147483463
true false WEST SOUTH 159 -2147483463
true false SOUTH NORTH 159 -2147483463
true false NORTH SOUTH 159 -2147483463
true false SOUTH SOUTH 159 -2147483463
true false SOUTH NORTH 159 -2147483463
true false NORTH EAST 159 -2147483463
true false EAST WEST 159 -2147483463
true false WEST WEST 159 -2147483463
true false WEST WEST 158 194
true false WEST EAST 158 194
true false EAST WEST 158 194
true false WEST SOUTH 158 194
true false SOUTH WEST 157 204
true false WEST WEST 157 204
true false WEST WEST 157 204
true false WEST SOUTH 157 204
true false SOUTH EAST 156 214
true false EAST NORTH 155 224
true false NORTH EAST 155 224
true false EAST SOUTH 154 234
true false SOUTH NORTH 153 244
true false NORTH EAST 153 244
true false EAST SOUTH 153 244
true false SOUTH EAST 153 244
true false EAST EAST 153 244
true false EAST NORTH 153 244
true false NORTH SOUTH 153 244
true false SOUTH EAST 153 244
true false EAST NORTH 153 244
true false NORTH SOUTH 153 244
true false SOUTH SOUTH 153 244
true false SOUTH EAST 152 254
true false EAST EAST 151 264
true false EAST EAST 150 249
true false EAST SOUTH 150 249
true false SOUTH NORTH 150 249
true false NORTH EAST 149 234
true false EAST WEST 149 234
true false WEST SOUTH 149 234
true false SOUTH NORTH 149 234
true false NORTH SOUTH 149 234
true false SOUTH NORTH 149 234
true false NORTH EAST 149 234
true false EAST WEST 149 234
true false WEST SOUTH 149 234
true false SOUTH EAST 149 234
true false EAST WEST 149 234
true false WEST NORTH 149 234
true false NORTH EAST 149 234
true false EAST NORTH 149 234
true false NORTH SOUTH 149 234
true false SOUTH SOUTH 149 234
true false SOUTH WEST 149 234
true false WEST EAST 149 234
true false EAST NORTH 149 234
true false NORTH SOUTH 149 234
true false SOUTH EAST 149 234
true false EAST EAST 149 234
true false EAST NORTH 149 234
true false NORTH NORTH 149 234
true false NORTH SOUTH 149 234
true false SOUTH SOUTH 149 234
true false SOUTH SOUTH 149 234
true false SOUTH NORTH 149 234
true false NORTH EAST 149 234
true false EAST WEST 149 234
true false WEST NORTH 149 234
true false NORTH EAST 149 234
true false EAST SOUTH 149 234
true false SOUTH WEST 149 234
true false WEST EAST 149 234
true false EAST WEST 149 234
true false WEST EAST 149 234
true false EAST WEST 149 234
true false WEST EAST 149 234
true false EAST SOUTH 149 234
true false SOUTH NORTH 149 234
true false NORTH EAST 149 234
true false EAST EAST 149 234
true false EAST NORTH 149 234
true false NORTH SOUTH 149 234
true false SOUTH WEST 149 234
true false WEST EAST 149 234
true false EAST NORTH 149 234
true false NORTH EAST 149 234
true false EAST NORTH 149 234
true false NORTH EAST 149 234
true false EAST EAST 149 234
true false EAST NORTH 149 234
true false NORTH SOUTH 149 234
true false SOUTH SOUTH 149 234
true false SOUTH EAST 149 234
true false EAST SOUTH 149 234
true false SOUTH SOUTH 149 234
true false SOUTH EAST 149 234
true false EAST EAST 148 219
true false EAST NORTH 147 204
true false NORTH NORTH 147 204
true false NORTH SOUTH 147 204
true false SOUTH WEST 147 204
true false WEST NORTH 147 204
true false NORTH EAST 147 204
true false EAST NORTH 147 204
true false NORTH WEST 147 204
true false WEST SOUTH 147 204
true false SOUTH NORTH 147 204
true false NORTH WEST 147 204
true false WEST EAST 147 204
true false EAST WEST 147 204
true false WEST SOUTH 147 204
true false SOUTH WEST 147 204
true false WEST NORTH 147 204
true false NORTH SOUTH 147 204
true false SOUTH NORTH 147 204
true false NORTH EAST 147 204
true false EAST NORTH 147 204
true false NORTH WEST 146 189
true false WEST NORTH 146 189
true false NORTH EAST 145 174
true false EAST WEST 144 159
true false WEST SOUTH 144 159
true false SOUTH WEST 144 159
true false WEST WEST 144 159
true false WEST WEST 144 159
true false WEST EAST 144 159
true false EAST EAST 144 159
true false EAST SOUTH 144 159
true false SOUTH WEST 144 159
true false WEST SOUTH 144 159
true false SOUTH EAST 144 159
true false EAST WEST 144 159
true false WEST SOUTH 144 159
true false SOUTH EAST 144 159
true false EAST SOUTH 144 159
true false SOUTH EAST 144 159
true false EAST SOUTH 144 159
true false SOUTH NORTH 144 159
true false NORTH EAST 144 159
true false EAST WEST 144 159
true false WEST EAST 144 159
true false EAST NORTH 144 159
true false NORTH SOUTH 144 159
true false SOUTH WEST 144 159
true false WEST WEST 144 159
true false WEST WEST 144 159
true false WEST NORTH 144 159
true false NORTH EAST 144 159
true false EAST SOUTH 144 159
true false SOUTH NORTH 144 159
true false NORTH WEST 144 159
true false WEST NORTH 144 159
true false NORTH NORTH 144 159
true false NORTH EAST 144 159
true false EAST NORTH 144 159
true false NORTH SOUTH 144 159
true false SOUTH NORTH 144 159
true false NORTH SOUTH 144 159
true false SOUTH WEST 144 159
true false WEST EAST 144 159
true false EAST WEST 144 159
true false WEST EAST 144 159
true false EAST SOUTH 144 159
true false SOUTH NORTH 144 159
true false NORTH EAST 144 159
false false EAST EAST 143 144
